,userId,movieId,rating
73154,474,235,4.0
57488,380,6263,4.0
55983,369,36708,3.5
15822,103,37729,4.0
89085,577,920,5.0
89016,575,2560,3.0
48303,313,1059,5.0
81186,514,1947,2.0
24077,167,586,1.0
23797,164,4023,3.0
11866,73,45221,4.0
23775,164,1201,5.0
90749,590,1610,4.5
10245,66,5283,4.0
34527,232,47640,3.5
85522,555,1711,5.0
57907,380,91500,3.0
12925,82,6537,4.5
53156,351,71579,4.0
14895,95,1036,5.0
24769,173,589,3.0
87134,562,1387,3.5
54873,363,2571,2.5
37900,257,7,1.0
7593,51,2455,4.5
9083,62,114180,3.5
63328,414,3117,4.0
87809,567,1198,2.5
13411,86,590,4.0
81405,514,73017,4.0
506,4,4308,1.0
62812,414,1391,4.0
82693,525,1288,4.0
28432,198,1597,5.0
16822,105,112552,4.0
4137,27,2046,4.0
47683,307,58315,2.0
74518,474,5955,3.5
7606,51,2634,3.0
58559,381,72733,4.0
30201,211,1835,3.5
1515,15,48774,3.0
89124,577,1270,5.0
13053,83,48394,3.5
70046,448,94959,3.5
58859,382,166528,4.5
66907,432,3793,4.0
54808,362,5630,4.5
83606,534,586,4.5
7719,51,5505,4.0
43939,293,344,2.0
42708,288,3037,5.0
68982,448,2124,3.0
3739,22,37741,3.5
27512,186,4795,4.0
55644,368,2027,2.0
10076,66,1242,4.0
47066,307,2302,2.0
54017,356,5952,3.5
100387,610,69757,3.5
15493,101,3160,4.0
2372,19,474,3.0
11362,68,54881,5.0
79288,491,104374,4.5
51726,334,4306,4.5
76424,480,1466,4.5
94030,599,5388,2.5
90290,587,765,3.0
11620,69,50,5.0
85567,555,2072,5.0
93476,599,2671,2.5
8933,62,45499,3.0
58446,381,34162,3.0
9538,64,1097,4.5
46640,306,35836,2.5
5822,41,68157,4.0
51643,333,3623,2.0
44110,294,1210,4.0
100814,610,158238,5.0
47414,307,6615,1.5
18306,116,1299,1.5
84183,537,53322,5.0
87902,567,51077,1.0
8957,62,53125,4.5
72871,469,3418,4.0
31348,217,2533,2.0
98254,606,7579,5.0
36956,249,59369,4.5
30962,217,437,2.0
55499,368,891,3.0
69552,448,6863,4.0
11145,68,7160,3.5
78211,484,76293,4.0
71406,458,736,4.0
26658,182,3654,3.0
95966,602,6,3.0
16718,105,81845,4.0
30084,210,8907,1.5
55989,369,48385,4.0
54018,356,5989,3.5
79088,489,79299,3.0
10073,66,1222,4.5
56574,376,1198,4.0
50031,322,2302,3.5
29316,201,1291,5.0
58009,380,118696,3.0
91175,590,45499,2.5
100452,610,79132,4.0
33549,226,59615,2.5
73550,474,1588,3.0
61099,398,5618,5.0
71872,462,27846,4.0
72562,469,1180,3.0
68225,439,1240,4.0
50421,325,4226,4.0
35495,239,5903,5.0
25015,177,1022,5.0
1557,15,122904,2.0
80542,509,6373,3.5
86408,560,45081,3.5
3355,21,4700,3.0
22004,144,509,3.5
91377,592,553,5.0
58917,384,2259,3.0
65434,419,71282,4.5
95057,599,161582,3.5
63128,414,2416,4.0
100398,610,71156,3.0
39014,268,2716,4.0
72599,469,1252,5.0
91984,596,40870,3.5
92977,599,1028,2.5
95919,601,48780,4.5
74815,474,7579,3.5
49304,318,6787,4.0
57325,380,3751,4.0
91042,590,5065,3.0
91256,591,2485,3.0
96993,603,4424,4.0
49536,318,64969,3.5
42736,288,3168,4.0
15101,96,2628,2.0
42832,288,3770,2.0
39465,274,1367,3.5
95167,600,350,3.0
60684,391,3033,3.0
25512,177,40629,4.0
87575,564,46970,4.5
31190,217,1731,2.0
84799,550,112852,4.5
89477,580,2194,2.5
8032,56,593,5.0
88442,571,1345,4.0
73357,474,1028,3.0
4940,32,50,5.0
87858,567,6214,3.0
68586,447,160,2.0
81833,517,49274,0.5
27714,187,7361,4.0
62608,414,802,3.0
19519,125,139385,3.0
21905,143,2683,1.0
95433,600,2174,4.5
47143,307,2959,4.0
44282,294,2628,4.0
92363,597,1552,4.0
22488,153,4226,4.0
47352,307,5590,2.5
9138,62,168252,5.0
67467,437,25,4.0
5121,33,1476,3.0
48119,312,1974,2.0
23357,160,1213,4.0
73247,474,595,5.0
7105,49,79091,4.0
43570,292,1393,4.0
50739,328,1252,2.0
6479,45,6,4.0
6080,42,1876,4.0
573,6,19,2.0
54094,356,54503,5.0
11234,68,33166,3.5
31885,219,6874,4.5
13867,89,93510,3.0
56580,376,1221,4.5
5112,33,1249,5.0
82147,520,33004,4.0
68330,442,3107,0.5
70880,453,466,5.0
84582,543,33794,5.0
59273,387,318,3.5
97514,606,937,4.0
72265,465,3649,4.0
98278,606,8456,4.0
2342,19,364,3.0
2590,19,1747,2.0
83924,534,79139,3.5
4804,29,2420,3.0
84875,551,51080,4.5
42223,288,912,4.0
93839,599,4291,1.5
597,6,79,3.0
68916,448,1704,4.0
99850,610,4776,4.5
58943,384,3203,4.0
40231,274,31225,3.0
97821,606,2819,4.0
41301,280,2581,3.0
84525,542,48593,3.0
29637,202,2355,4.0
23829,165,4085,4.0
74516,474,5952,5.0
96075,602,527,5.0
81554,517,377,3.0
20540,135,2798,1.0
56977,380,737,2.0
75309,475,68791,3.5
20229,132,31658,4.0
46294,305,49530,4.5
20645,136,185,3.0
99475,608,33679,4.5
14542,91,3840,4.0
72220,465,1610,4.0
33120,226,594,3.0
16992,107,296,3.0
7356,50,117176,2.0
4980,32,553,3.0
83009,525,74530,2.5
69535,448,6582,2.0
86614,561,440,2.5
30454,212,109374,4.0
27230,184,174055,4.0
46059,305,1591,3.0
81070,513,1258,2.5
3370,21,5445,4.5
94103,599,6039,2.5
23734,162,587,3.0
38489,264,3510,4.5
31045,217,986,4.0
88339,570,1923,3.5
71215,455,272,4.0
65451,419,98961,5.0
85829,555,3701,5.0
44862,298,5481,2.5
97300,605,35347,1.0
8639,59,648,5.0
15601,103,539,3.5
42039,287,2762,2.0
51086,330,1732,5.0
5201,34,1580,2.5
73545,474,1569,4.0
98565,607,1544,4.0
67372,436,234,1.0
74079,474,3471,3.5
50872,328,55820,4.5
80063,502,3147,5.0
43111,288,42004,3.5
84289,540,589,4.5
54277,357,1721,4.0
13883,89,99117,3.0
21806,141,8528,4.5
32968,224,3948,5.0
20987,139,33493,2.5
34379,232,32017,2.5
22948,156,2734,4.0
85502,555,1544,4.0
32728,222,6763,2.0
14086,90,613,5.0
62362,414,159,2.0
81654,517,1702,2.5
91602,594,2002,5.0
746,6,410,3.0
79685,495,69122,5.0
82095,520,3793,4.0
93570,599,3053,3.0
95302,600,1263,5.0
37936,258,70286,4.5
30044,210,296,0.5
19719,129,1907,4.5
97495,606,905,5.0
66771,430,6333,4.0
2874,19,3253,2.0
86046,559,362,3.0
83024,525,86332,3.0
89364,580,592,3.0
84408,541,597,3.0
79608,495,5810,5.0
60647,391,2605,2.0
89062,577,318,5.0
4774,29,858,4.5
56982,380,780,4.0
74036,474,3281,2.0
1636,16,3000,4.0
47619,307,49530,4.5
57823,380,68319,4.0
33498,226,30810,4.5
13304,84,1207,4.0
45127,298,56012,2.0
15883,103,79091,4.0
25691,177,77846,5.0
57089,380,1588,3.0
39041,269,79,4.0
44974,298,8361,1.5
45885,304,1587,2.0
55330,367,3534,3.0
97697,606,1999,1.5
32346,221,1220,4.5
56629,376,4306,4.0
62935,414,1907,4.0
41288,280,1917,3.5
52777,346,1997,4.0
69896,448,81156,4.0
75070,474,34405,4.5
69229,448,3671,5.0
10277,66,6708,5.0
74065,474,3424,4.0
43674,292,3624,3.0
76617,480,3812,4.0
39905,274,4388,3.0
61368,404,193,3.0
60888,393,34405,5.0
37919,257,5952,3.0
1699,17,1196,5.0
72693,469,1958,3.0
93815,599,4132,1.5
23637,160,4450,5.0
52197,339,44191,4.0
31803,219,4310,1.0
50589,326,81562,4.5
63437,414,3515,3.0
74488,474,5690,4.5
38520,265,379,4.0
50745,328,1278,5.0
74207,474,4040,0.5
31277,217,2252,3.0
80009,501,32,3.0
28031,192,593,3.0
28747,199,2252,3.0
56668,377,344,3.0
94759,599,77709,2.5
16848,105,126426,4.0
4623,28,44199,2.0
60223,387,48780,4.5
64242,414,7153,4.0
9649,64,2273,3.0
81672,517,2002,1.5
17196,109,780,3.0
84570,543,4526,5.0
243,2,71535,3.0
56124,371,56715,5.0
63311,414,3066,4.0
80770,509,91500,3.5
68652,447,594,4.0
9018,62,85414,4.5
51855,336,593,5.0
58309,381,4002,4.0
53977,356,3809,5.0
84611,544,116,5.0
30586,213,58559,4.5
30099,210,56915,4.0
26185,182,509,3.5
80172,504,342,3.5
68629,447,442,4.0
14473,91,2871,4.0
70168,448,104913,4.0
87061,561,112623,3.5
38000,260,1089,5.0
82603,524,1291,5.0
78873,489,4677,3.0
17276,111,500,4.0
32860,223,1265,3.5
85204,554,307,5.0
74831,474,7716,3.5
99089,608,2762,4.5
64033,414,5876,4.0
6507,45,252,4.0
33168,226,1236,4.0
25442,177,8464,4.5
57509,380,6593,2.0
60460,391,592,4.0
92389,597,1732,4.0
33024,225,2423,4.0
17056,108,5011,4.0
85401,555,913,5.0
6973,47,5293,3.0
80352,508,562,2.5
82356,522,66934,4.5
87306,562,82167,3.5
53155,351,69122,3.5
46619,305,185585,2.5
54288,357,1961,4.5
47561,307,37382,3.0
44017,294,419,1.0
60802,392,2683,5.0
45022,298,33493,3.0
4248,28,647,2.5
1017,7,45730,0.5
52788,346,2467,4.0
18018,113,1183,5.0
95779,600,8910,5.0
45473,298,158238,2.0
62620,414,848,4.0
80827,509,115617,4.5
68710,448,377,4.0
28537,198,4128,3.0
100432,610,75389,3.0
12075,74,3019,4.0
30100,210,58559,4.0
2507,19,1322,2.0
60065,387,7569,3.5
81318,514,4361,4.5
58868,383,1299,4.0
14092,90,743,3.0
58675,382,5378,4.0
47376,307,6012,2.0
98233,606,7154,3.5
21878,142,367,4.0
35475,239,4776,4.0
19776,129,5952,4.5
10032,66,762,2.5
34802,233,2762,3.5
16053,104,2724,4.0
91899,596,4308,3.5
32362,221,1265,4.0
8452,57,3175,4.0
65013,415,904,4.5
57404,380,4890,2.0
45600,301,3977,1.5
50507,326,3949,4.5
69521,448,6378,3.0
5623,40,344,4.0
84719,547,1288,5.0
79114,489,92938,0.5
56609,376,2278,4.5
54435,357,8464,4.0
54187,357,708,3.0
78287,486,457,5.0
26360,182,1619,3.0
54318,357,2355,3.0
56567,376,912,4.0
4965,32,337,3.0
19153,123,76093,4.5
37094,249,84152,4.0
56320,372,1302,3.0
23459,160,2028,5.0
37663,254,44199,4.5
3577,21,107013,0.5
35282,238,4254,4.0
49684,318,89745,3.5
61570,407,60069,2.5
66333,427,5349,3.5
65064,415,4499,4.5
17387,111,4025,3.5
53452,352,103688,4.0
47897,309,4339,3.5
18872,122,1208,5.0
92830,599,491,3.0
59591,387,2259,2.5
77392,483,1527,3.5
30836,216,3104,3.0
66513,428,2700,3.0
45961,305,293,3.5
76684,480,4639,1.5
51049,330,1213,3.5
84660,546,1090,1.0
44294,294,2736,4.0
42863,288,3971,3.0
95365,600,1732,3.5
29414,202,372,3.0
1230,10,92259,5.0
71103,453,4021,4.0
20893,139,3409,2.0
27394,186,1584,5.0
58010,380,119145,5.0
89202,577,2947,5.0
72425,468,111,3.0
78252,486,39,3.0
75677,477,2617,0.5
82940,525,45517,3.0
76720,480,4993,3.5
15149,97,4701,3.0
33850,230,8636,4.0
63020,414,2115,4.0
54514,358,3081,4.0
46243,305,8985,4.0
49757,318,106487,4.0
42434,288,1960,4.0
44545,298,163,2.5
72340,466,31685,3.0
95628,600,4109,3.5
87154,562,2005,5.0
94122,599,6290,2.5
24033,166,46530,5.0
31372,217,2733,2.0
59720,387,3254,2.0
88133,567,152081,2.5
6395,43,502,5.0
1057,8,377,4.0
34943,234,552,3.0
74654,474,6768,4.0
34161,232,5669,3.0
69210,448,3537,3.0
69691,448,44665,3.5
14103,90,1046,4.0
62410,414,260,5.0
32531,221,7056,4.5
2635,19,1994,3.0
61871,410,908,4.0
28570,198,5607,5.0
64410,414,33646,2.5
34799,233,2571,4.5
15642,103,1201,5.0
71225,455,339,3.0
66815,432,318,3.0
88801,573,3751,4.5
36707,249,5803,3.0
66718,429,592,5.0
4197,28,23,1.5
60194,387,43904,2.0
12216,75,1200,2.5
66003,425,1527,4.5
74482,474,5649,3.0
30519,213,589,5.0
69303,448,4148,3.0
72977,470,527,5.0
37261,249,103539,4.0
23324,160,908,3.0
14516,91,3508,4.0
7736,51,6880,0.5
67020,432,64839,4.0
82715,525,2006,3.5
90327,587,1373,4.0
94077,599,5792,3.0
30115,210,77795,3.5
65035,415,1687,4.0
19096,122,106920,5.0
22728,156,541,4.0
54234,357,1225,5.0
75519,477,924,4.5
61787,409,2688,2.0
14215,91,515,1.0
14045,89,167772,1.5
47518,307,26629,1.5
26879,182,5283,3.0
74913,474,8493,3.0
39023,268,2863,4.0
6757,45,3243,2.0
58999,385,277,3.0
59623,387,2502,4.0
43223,290,497,4.0
74903,474,8459,3.5
38240,263,34,4.0
46446,305,85342,4.0
4240,28,555,3.0
69348,448,4409,3.5
56247,372,953,4.0
88132,567,152079,0.5
48628,314,272,3.0
40743,275,1952,3.0
41651,282,8622,4.5
93425,599,2455,3.0
580,6,31,3.0
5681,41,1206,5.0
98135,606,6218,4.0
106,1,1644,3.0
1623,16,1704,3.5
49439,318,47999,3.5
3616,21,117922,3.5
46363,305,63062,3.0
19216,124,3328,4.5
57388,380,4571,5.0
44590,298,1129,3.0
35358,239,1089,5.0
86107,559,736,3.0
15520,102,163,3.0
6797,45,3798,5.0
78159,484,8363,4.5
96474,603,1480,3.0
4411,28,3408,3.0
31357,217,2613,2.0
41963,287,29,4.5
53210,352,1080,5.0
6323,43,29,5.0
10661,68,1866,3.5
41607,282,4262,4.5
13270,84,1088,3.0
98502,607,377,5.0
78759,489,2671,3.5
5329,36,2302,1.5
94722,599,70728,3.5
46158,305,4223,5.0
55036,365,68954,3.0
15829,103,45722,4.0
60368,390,5989,2.0
15277,99,288,3.0
77589,483,4015,4.0
31992,219,48385,3.0
17874,111,170817,4.0
85189,553,48385,3.5
62369,414,168,2.0
1039,8,185,5.0
80410,509,1025,2.5
35839,243,380,3.0
59536,387,1960,3.0
15730,103,2959,5.0
15712,103,2423,5.0
73782,474,2375,3.0
23993,166,5989,4.0
38113,260,7815,5.0
60955,394,457,4.0
95051,599,159403,3.0
87663,564,113453,3.0
38610,265,2445,3.0
63706,414,4475,4.0
61962,410,3334,4.0
96952,603,3783,4.0
52680,345,2366,3.5
38804,266,2395,3.0
70056,448,95583,2.5
18367,117,47,4.0
45900,304,1722,3.0
72376,466,74458,4.5
10756,68,2420,2.0
61279,402,112,4.0
46933,307,1263,4.0
6838,45,5445,4.0
14988,95,4979,4.0
10540,68,1120,3.5
24360,169,595,5.0
3713,22,6377,3.5
52503,342,2901,1.0
4298,28,1271,2.0
65657,422,2288,4.0
29087,200,3882,4.0
29396,202,242,4.0
71758,462,3527,1.0
57886,380,86332,5.0
21686,140,49524,3.5
62528,414,529,4.0
12644,80,57368,4.0
66316,427,5064,3.5
64315,414,8533,3.5
45248,298,76251,2.0
83848,534,58297,4.0
24289,168,3362,4.5
32569,221,27834,4.5
49875,319,2571,5.0
39755,274,3253,3.5
82198,521,762,3.0
55076,365,92420,0.5
40853,275,3481,4.0
94258,599,7360,3.0
87582,564,52973,3.0
22451,153,1259,2.0
1473,15,2278,2.5
9627,64,2018,3.5
76698,480,4776,4.0
23361,160,1222,4.0
27225,184,170907,4.0
30073,210,6365,4.5
42384,288,1573,2.0
62543,414,555,5.0
96137,603,156,2.0
32959,224,3210,4.0
74558,474,6225,3.0
73269,474,750,4.5
26363,182,1635,4.5
91330,592,240,2.0
89970,584,474,5.0
51651,333,3784,1.0
48916,317,58998,4.0
93724,599,3755,2.5
2952,19,3706,3.0
6042,42,1485,4.0
49873,319,1221,5.0
97673,606,1859,3.5
84463,542,3911,0.5
74472,474,5604,3.5
48501,313,3438,1.0
65551,420,7438,3.5
87247,562,6539,3.0
60100,387,8207,4.5
89791,581,134130,4.0
69308,448,4161,3.0
95191,600,508,2.0
50423,325,4263,4.0
6146,42,2574,3.0
40510,274,69784,4.0
27163,184,102125,4.0
19001,122,48043,4.5
21575,140,6185,3.0
37220,249,97752,4.0
20240,132,44022,2.0
13472,87,60,3.0
84895,551,90439,5.0
22282,150,32,5.0
64544,414,47122,2.0
44182,294,1965,2.0
35112,235,10,2.0
44884,298,5943,0.5
7132,50,923,4.0
37568,254,344,3.5
30738,216,648,2.0
97257,605,5481,3.0
93545,599,2959,5.0
85544,555,1974,3.0
61690,408,103042,4.5
3232,21,355,4.0
21425,140,3980,3.0
42698,288,2993,3.0
321,4,319,5.0
79118,489,98809,4.0
38407,263,6218,4.0
16135,104,6942,4.5
47311,307,5092,1.5
43790,292,55276,3.5
4312,28,1584,3.5
7503,51,1267,4.0
74409,474,5231,3.5
13085,84,31,3.0
64717,414,61132,4.0
41788,284,367,5.0
8291,57,1646,1.0
55572,368,1438,3.0
23212,159,89774,4.0
36201,247,1089,4.0
48292,313,880,5.0
56726,377,3524,2.0
22289,150,141,5.0
40400,274,54190,4.0
4445,28,4238,2.5
82310,522,6016,4.5
4962,32,314,4.0
35352,239,786,3.0
77531,483,2985,2.5
97252,605,4886,3.0
11770,72,296,4.5
34207,232,6383,2.5
15992,104,938,3.0
15390,100,2028,4.0
1338,12,1876,3.5
16640,105,57504,4.5
39202,273,440,4.0
47844,309,1104,3.0
87264,562,26357,4.0
83115,526,308,3.5
43665,292,3505,4.0
11792,72,1270,4.0
81223,514,2174,4.0
88826,573,4979,4.0
94265,599,7438,4.0
7966,55,1275,4.0
47459,307,7259,0.5
8559,58,293,5.0
74884,474,8331,4.0
56725,377,3421,5.0
68122,438,8644,4.0
77523,483,2858,4.0
18603,119,8622,3.5
77197,482,8644,4.5
28955,200,367,3.5
26598,182,3185,4.0
76497,480,2355,3.0
96850,603,3219,2.0
72594,469,1243,5.0
47676,307,56805,3.0
97298,605,34150,3.5
82150,520,34405,5.0
53932,356,2542,4.0
79503,495,145,4.0
4847,30,318,5.0
89150,577,1954,4.0
99759,610,3793,3.5
77373,483,1270,4.5
13987,89,136355,5.0
9632,64,2064,4.0
78434,488,3451,5.0
62412,414,262,4.0
33938,232,761,2.5
4605,28,39381,3.5
55322,367,3453,4.0
39882,274,4238,4.0
1674,17,260,5.0
4771,29,356,4.5
89866,583,2059,2.5
49164,318,2745,3.5
61030,396,318,4.5
54800,362,3147,4.0
79765,496,720,1.0
32541,221,7361,4.0
76293,480,431,3.0
84840,551,4085,4.0
62551,414,587,3.0
11517,68,79702,4.0
48766,316,2683,3.0
56228,372,692,2.0
29346,201,2136,5.0
77420,483,1777,3.5
30362,212,45447,3.5
79119,490,1,3.5
82753,525,2947,4.0
49638,318,81018,4.0
36754,249,7007,4.0
53258,352,2324,5.0
81604,517,1020,2.0
66633,428,6482,0.5
97532,606,1088,3.0
97524,606,1041,4.0
93885,599,4519,2.5
41467,282,50,4.5
82231,522,780,3.5
99735,610,3564,2.0
95512,600,2717,4.0
75279,475,31685,4.5
66741,430,2571,5.0
30295,212,1258,4.0
76281,480,349,3.0
74745,474,7083,3.0
96651,603,2407,2.0
62588,414,733,3.0
26418,182,1968,5.0
8878,62,5989,4.5
83136,526,4014,4.5
6018,42,1265,5.0
76692,480,4728,1.5
2444,19,904,5.0
46694,306,115664,4.5
26463,182,2321,4.5
50609,326,105504,4.5
24485,169,4639,4.5
5345,36,3897,4.5
31492,217,3548,4.0
3723,22,8464,0.5
7520,51,1580,5.0
22769,156,946,3.0
94639,599,55205,2.5
68818,448,1129,3.0
14207,91,471,1.0
70288,448,116887,2.0
2060,18,33615,3.5
24823,174,480,5.0
28995,200,1270,4.0
80840,510,7,1.0
4755,28,68358,3.5
47254,307,4308,3.5
62748,414,1235,4.0
89100,577,1101,4.0
7819,52,34437,3.0
77734,483,30793,4.0
80086,503,608,4.0
45051,298,44191,3.5
50786,328,2398,4.5
15406,100,2539,4.0
6186,42,2968,4.0
59982,387,6539,3.5
5413,38,339,3.0
85157,553,2959,5.0
7628,51,2916,1.5
90095,586,2058,4.0
35677,240,524,5.0
64105,414,6283,4.0
40996,276,466,5.0
71265,456,79,2.0
29984,208,380,2.0
67242,434,5618,5.0
50375,325,3082,1.0
12334,76,6539,2.0
76209,479,5303,2.0
35184,236,1997,5.0
59463,387,1291,3.5
45141,298,58156,1.5
49703,318,91860,4.0
37215,249,96861,3.5
90721,590,1367,3.0
65389,419,6058,3.5
40082,274,6763,1.0
75772,477,4638,3.0
98038,606,4890,3.0
25961,180,1748,3.5
57662,380,34072,4.0
37256,249,103228,4.5
4083,27,780,3.0
22414,152,85774,4.5
93582,599,3108,3.0
27715,187,7371,4.0
39983,274,5449,2.5
28588,199,260,4.0
56325,372,1347,2.0
93725,599,3763,3.0
60472,391,866,5.0
5335,36,2794,3.0
99103,608,2912,4.0
48687,314,733,4.0
1287,11,593,5.0
1704,17,1209,3.5
35292,238,4901,4.0
26754,182,4157,4.5
21233,140,1272,5.0
64456,414,38886,4.0
43248,290,910,5.0
8545,58,231,5.0
17230,110,2028,3.5
46531,305,106920,5.0
4035,25,180095,5.0
55244,367,1196,4.0
46750,307,65,2.5
29899,204,81132,3.5
42222,288,908,3.0
47662,307,55269,4.0
96326,603,1061,3.0
94726,599,71464,3.0
60392,390,39183,2.5
5162,33,2272,3.0
11979,73,108932,3.5
51196,331,34,2.0
25559,177,49286,3.5
3121,20,3988,3.5
18318,116,1954,3.0
65111,416,2959,4.0
4707,28,60069,4.0
10430,68,355,3.0
61591,408,1272,5.0
23309,160,733,1.0
87903,567,51255,3.0
85771,555,3285,1.0
16114,104,5796,2.0
23531,160,2700,1.5
25844,178,2231,4.5
87576,564,46976,2.5
83824,534,51412,3.5
68145,438,8984,2.5
33014,225,2011,4.0
68673,448,104,3.0
33511,226,37731,4.0
19444,125,94677,4.5
45106,298,53996,2.0
74057,474,3393,2.0
77330,483,912,4.0
28032,193,1,2.0
29452,202,715,4.0
6750,45,3087,3.0
64933,414,140174,4.5
59656,387,2759,3.5
67499,437,223,5.0
68043,438,6536,3.5
18929,122,3275,4.5
33346,226,4027,4.0
29807,203,4886,4.0
57799,380,60684,3.0
92764,599,350,2.0
59086,385,1028,3.0
27720,187,7844,4.0
5868,41,128360,4.0
43693,292,3916,4.0
92731,599,262,2.5
40698,275,1307,4.0
68877,448,1393,4.0
73710,474,2133,3.0
6653,45,1862,3.0
65279,418,91500,4.0
8504,57,3811,4.0
77849,483,79132,5.0
100759,610,133832,3.5
4380,28,2985,3.0
90223,586,122904,4.0
13711,89,26429,4.0
21941,143,54503,1.0
35500,239,6377,4.5
32156,220,3671,4.5
76337,480,788,2.5
74852,474,7883,3.5
36782,249,8644,4.0
42319,288,1262,4.0
23909,166,1234,4.0
79182,490,48774,3.5
39222,273,592,3.0
94806,599,86142,3.5
74027,474,3260,4.5
49738,318,100277,4.0
12213,75,1196,4.5
40417,274,55290,3.5
4785,29,1209,4.5
31469,217,3422,2.0
40769,275,2289,5.0
11383,68,56339,3.5
4658,28,52241,2.0
17911,112,25,2.5
99579,610,741,4.5
37883,256,117851,3.5
26337,182,1483,3.5
25372,177,6378,4.5
22402,152,64716,4.0
22627,154,112852,5.0
32026,219,56171,2.0
69527,448,6503,1.0
93676,599,3499,2.5
59181,386,112,4.0
48396,313,2003,4.0
31468,217,3421,2.0
55898,369,1220,3.5
50502,326,3198,3.5
39568,274,2019,4.0
65256,418,7153,5.0
7074,48,2115,5.0
2403,19,637,2.0
4434,28,3996,2.5
47406,307,6503,1.5
35901,244,1288,5.0
46021,305,1203,5.0
40208,274,27311,3.5
9076,62,111743,3.5
99261,608,4447,2.0
44475,297,165,3.0
84880,551,59369,4.5
20921,139,4886,3.0
85152,553,2502,4.0
66254,426,8961,5.0
70561,450,358,3.0
50414,325,3981,2.0
70211,448,109374,3.5
12219,75,1234,4.5
65114,416,3677,4.0
67161,434,1485,2.0
31588,219,673,3.5
363,4,1060,2.0
67424,436,455,3.0
37717,255,3504,1.0
100335,610,60941,3.5
33501,226,33166,4.0
66210,426,1441,5.0
93539,599,2948,3.0
49157,318,2617,3.0
78390,488,912,4.5
59315,387,648,3.0
17713,111,96432,3.5
71992,462,179813,4.0
98483,607,36,4.0
69678,448,37211,3.0
72225,465,1748,4.0
96257,603,649,3.0
7861,52,57368,5.0
42353,288,1367,3.0
70808,452,3703,5.0
8535,58,186,3.0
41019,277,1,4.0
95049,599,158874,3.0
35780,241,116897,4.5
5337,36,3270,1.5
79618,495,6586,2.5
81684,517,2080,4.0
90882,590,2915,3.0
89079,577,733,3.0
58481,381,46723,3.5
25880,178,44195,5.0
39618,274,2294,3.0
63837,414,5004,3.0
47229,307,4039,4.5
40125,274,7325,2.0
48006,311,2599,3.0
23111,158,2490,5.0
90232,586,130520,4.5
53086,351,3981,3.5
45000,298,8961,2.0
13574,89,950,3.0
16037,104,2396,3.0
51439,332,1676,2.0
33631,227,102445,4.0
74824,474,7649,4.0
86649,561,1196,5.0
24359,169,594,4.5
23492,160,2364,1.0
63763,414,4720,3.0
37000,249,68205,3.0
65548,420,7156,4.0
75147,474,47950,3.5
13063,83,64983,4.0
27918,190,30749,4.0
87315,562,99007,4.0
97628,606,1480,3.5
98906,608,1479,3.0
48167,312,2985,4.0
68752,448,596,4.0
81402,514,69481,4.0
39916,274,4623,3.5
42382,288,1562,2.0
38978,268,1968,2.0
23159,159,2858,4.0
53286,352,3354,3.5
9192,63,778,4.0
85823,555,3691,3.0
23747,163,1625,4.0
94858,599,93208,2.0
7413,50,175705,3.5
44915,298,6503,1.0
45857,304,1370,4.0
3743,22,44191,0.5
25520,177,41573,2.0
31738,219,2918,3.0
71092,453,3967,5.0
88310,570,1262,3.0
96965,603,4014,2.0
22637,154,164179,4.5
28715,199,1625,2.0
54868,363,1732,4.0
33988,232,2006,3.5
50257,325,1120,3.0
45312,298,88810,2.5
3610,21,116823,3.5
63556,414,3972,3.0
78529,489,374,0.5
46037,305,1246,4.0
30932,217,296,2.0
65813,424,3176,5.0
23374,160,1320,5.0
87112,562,1097,3.5
31110,217,1333,3.0
84721,547,1300,5.0
83819,534,48774,4.0
85731,555,2918,4.0
74756,474,7121,5.0
54905,365,216,3.5
73670,474,2059,2.0
67487,437,151,3.0
72934,470,43,3.0
44142,294,1445,3.0
84410,541,610,3.0
88217,569,592,3.0
12693,80,96691,4.0
28580,199,62,1.0
42515,288,2136,3.0
25815,178,349,4.0
32380,221,1374,3.5
76866,480,8529,3.5
93995,599,5110,3.0
60661,391,2716,4.0
56948,380,500,4.0
36326,248,500,3.0
81934,518,783,3.0
78904,489,5378,0.5
37316,249,112175,3.5
17453,111,6188,4.5
12790,82,1270,4.0
19608,126,344,1.0
30456,212,110102,3.0
65739,423,2194,4.5
15389,100,2005,4.5
1758,17,33794,4.0
52097,339,3147,5.0
54558,359,541,1.5
46280,305,45720,3.5
25953,180,1136,4.0
79709,495,89492,5.0
22665,155,2628,5.0
5786,41,37729,3.5
19467,125,104374,4.0
83153,526,64957,3.0
19781,129,6378,4.0
78212,484,80241,4.0
24390,169,1265,4.0
91167,590,41566,3.0
39154,272,5903,4.0
67720,438,1653,4.5
3530,21,95067,3.0
50151,323,1396,4.0
72911,469,3813,5.0
81234,514,2396,3.5
1077,9,627,3.0
79262,491,27808,4.0
97132,604,593,5.0
53087,351,3986,4.0
65694,422,3948,2.0
96158,603,233,4.0
95517,600,2750,3.5
61923,410,2171,3.0
39688,274,2722,3.5
48972,317,104879,5.0
53058,351,47,4.5
60680,391,3000,4.0
13446,86,4993,4.0
84154,536,457,3.0
20136,132,4720,3.5
19537,125,149902,2.0
21513,140,5060,4.0
52012,339,32,3.0
88493,571,2654,3.0
75097,474,40815,5.0
89348,580,364,3.0
